cod_curso,curso,seccion_key,horarios
CS112,CIENCIA DE LA COMPUTACION I,1.04,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.04"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 11:00 - 13:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 42, ""Matriculados"": 28, ""Docente"": ""Sotomayor Beltran, Carlos Alberto "", ""Correo"": ""csotomayorb@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.04"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 42, ""Matriculados"": 28, ""Docente"": ""Sotomayor Beltran, Carlos Alberto "", ""Correo"": ""csotomayorb@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 247, ""Matriculados"": 206, ""Docente"": ""Bermejo Rios, Maria Hilda"", ""Correo"": ""mbermejo@utec.edu.pe""}]"
CS112,CIENCIA DE LA COMPUTACION I,1.05,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.05"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 40, ""Matriculados"": 37, ""Docente"": ""Nina Choquehuayta, Wilder "", ""Correo"": ""wnina@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.05"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 11:00 - 13:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 40, ""Matriculados"": 37, ""Docente"": ""Nina Choquehuayta, Wilder "", ""Correo"": ""wnina@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 247, ""Matriculados"": 206, ""Docente"": ""Bermejo Rios, Maria Hilda"", ""Correo"": ""mbermejo@utec.edu.pe""}]"
CS113,CIENCIA DE LA COMPUTACION II,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 07:00 - 09:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Quevedo Vega, Percy "", ""Correo"": ""pquevedo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 07:00 - 09:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Quevedo Vega, Percy "", ""Correo"": ""pquevedo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual "", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
CS113,CIENCIA DE LA COMPUTACION II,1.02,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 12:00 - 14:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M602(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Chavez Alvarez, Jose Armando "", ""Correo"": ""jchaveza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 12:00 - 14:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M602(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Chavez Alvarez, Jose Armando "", ""Correo"": ""jchaveza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual "", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
CS113,CIENCIA DE LA COMPUTACION II,1.03,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 09:00 - 11:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Gallegos Velgara, Henry Giovanny"", ""Correo"": ""hgallegos@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Gallegos Velgara, Henry Giovanny"", ""Correo"": ""hgallegos@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual "", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
CS113,CIENCIA DE LA COMPUTACION II,1.05,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.05"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 18:00 - 20:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Abisrror Zarate, Marvin "", ""Correo"": ""mabisrror@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.05"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 18:00 - 20:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Abisrror Zarate, Marvin "", ""Correo"": ""mabisrror@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual "", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
CS113,CIENCIA DE LA COMPUTACION II,1.06,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.06"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 07:00 - 09:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Quevedo Vega, Percy "", ""Correo"": ""pquevedo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.06"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 07:00 - 09:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Quevedo Vega, Percy "", ""Correo"": ""pquevedo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual "", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}]"
CS111,PROGRAMACION DE VIDEO JUEGOS,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 18:00 - 20:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 30, ""Matriculados"": 13, ""Docente"": ""Rivas Medina, Rubén Demetrio"", ""Correo"": ""rrivas@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 18:00 - 20:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M604(30)"", ""Vacantes"": 30, ""Matriculados"": 13, ""Docente"": ""Rivas Medina, Rubén Demetrio"", ""Correo"": ""rrivas@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 105, ""Matriculados"": 64, ""Docente"": ""Rivas Medina, Rubén Demetrio"", ""Correo"": ""rrivas@utec.edu.pe""}]"
CS111,PROGRAMACION DE VIDEO JUEGOS,1.02,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 18:00 - 20:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 45, ""Matriculados"": 21, ""Docente"": ""Chavez Alvarez, Jose Armando "", ""Correo"": ""jchaveza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 18:00 - 20:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 21, ""Docente"": ""Chavez Alvarez, Jose Armando "", ""Correo"": ""jchaveza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 105, ""Matriculados"": 64, ""Docente"": ""Rivas Medina, Rubén Demetrio"", ""Correo"": ""rrivas@utec.edu.pe""}]"
CS111,PROGRAMACION DE VIDEO JUEGOS,1.03,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Chavez Alvarez, Jose Armando "", ""Correo"": ""jchaveza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 10:00 - 12:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""12:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Chavez Alvarez, Jose Armando "", ""Correo"": ""jchaveza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 105, ""Matriculados"": 64, ""Docente"": ""Rivas Medina, Rubén Demetrio"", ""Correo"": ""rrivas@utec.edu.pe""}]"
CS341,LENGUAJES DE PROGRAMACION,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 14:00 - 16:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 17, ""Docente"": ""Mandujano Cornejo, Vittorino "", ""Correo"": ""vmandujano@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 12:00 - 14:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 45, ""Matriculados"": 17, ""Docente"": ""Mandujano Cornejo, Vittorino "", ""Correo"": ""vmandujano@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 10"", ""Vacantes"": 45, ""Matriculados"": 17, ""Docente"": ""Mandujano Cornejo, Vittorino "", ""Correo"": ""vmandujano@utec.edu.pe""}]"
CS402,PROYECTO FINAL DE CARRERA I,1.01,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1.01"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mar. 15:00 - 18:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 112"", ""Vacantes"": 10, ""Matriculados"": 10, ""Docente"": ""Soriano Vargas, Aurea Rossy "", ""Correo"": ""asoriano@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 15:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 53, ""Matriculados"": 52, ""Docente"": ""Mora Cloque, Rensso Victor Hugo "", ""Correo"": ""rmora@utec.edu.pe""}]"
CS402,PROYECTO FINAL DE CARRERA I,1.02,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1.02"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mie. 16:00 - 19:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""19:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 114"", ""Vacantes"": 7, ""Matriculados"": 5, ""Docente"": ""Lopez Del Alamo, Cristian Jose"", ""Correo"": ""clopezd@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 15:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 53, ""Matriculados"": 52, ""Docente"": ""Mora Cloque, Rensso Victor Hugo "", ""Correo"": ""rmora@utec.edu.pe""}]"
CS402,PROYECTO FINAL DE CARRERA I,1.03,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1.03"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mie. 14:00 - 17:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 111"", ""Vacantes"": 7, ""Matriculados"": 7, ""Docente"": ""Adanaque Infante, Luz Antuanet"", ""Correo"": ""ladanaque@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 15:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 53, ""Matriculados"": 52, ""Docente"": ""Mora Cloque, Rensso Victor Hugo "", ""Correo"": ""rmora@utec.edu.pe""}]"
CS402,PROYECTO FINAL DE CARRERA I,1.04,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1.04"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Mie. 15:00 - 18:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 121"", ""Vacantes"": 9, ""Matriculados"": 8, ""Docente"": ""Fiestas Iquira, Jose Antonio"", ""Correo"": ""jfiestas@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 15:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 53, ""Matriculados"": 52, ""Docente"": ""Mora Cloque, Rensso Victor Hugo "", ""Correo"": ""rmora@utec.edu.pe""}]"
CS402,PROYECTO FINAL DE CARRERA I,1.05,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1.05"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Jue. 16:00 - 19:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""19:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 121"", ""Vacantes"": 7, ""Matriculados"": 7, ""Docente"": ""Villegas Suárez, Ariana Mirella "", ""Correo"": ""avillegass@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 15:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 53, ""Matriculados"": 52, ""Docente"": ""Mora Cloque, Rensso Victor Hugo "", ""Correo"": ""rmora@utec.edu.pe""}]"
CS331,REDES Y COMUNICACION,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 20:00 - 22:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""20:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 30, ""Matriculados"": 18, ""Docente"": ""Arias Obregon, Gabriel Andres "", ""Correo"": ""garias@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 20:00 - 22:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""20:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M301(30)"", ""Vacantes"": 30, ""Matriculados"": 18, ""Docente"": ""Arias Obregon, Gabriel Andres "", ""Correo"": ""garias@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 12:00 - 13:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 104"", ""Vacantes"": 45, ""Matriculados"": 18, ""Docente"": ""Williams Valencia, Carlos Eduardo "", ""Correo"": ""cwilliams@utec.edu.pe""}]"
CS331,REDES Y COMUNICACION,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 18:00 - 20:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 30, ""Matriculados"": 14, ""Docente"": ""Arias Obregon, Gabriel Andres "", ""Correo"": ""garias@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 18:00 - 20:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M602(30)"", ""Vacantes"": 30, ""Matriculados"": 14, ""Docente"": ""Arias Obregon, Gabriel Andres "", ""Correo"": ""garias@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA VIRTUAL 2"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 13:00 - 14:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 105"", ""Vacantes"": 30, ""Matriculados"": 14, ""Docente"": ""Williams Valencia, Carlos Eduardo "", ""Correo"": ""cwilliams@utec.edu.pe""}]"
CS362,ROBOTICA,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 14:00 - 18:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana A"", ""Ubicacion"": ""UTEC-BA L201"", ""Vacantes"": 24, ""Matriculados"": 23, ""Docente"": ""Lopez Manrique, Jose Alexander"", ""Correo"": ""jlopezm@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 08:00 - 10:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A707(44)"", ""Vacantes"": 24, ""Matriculados"": 23, ""Docente"": ""Ramos Ponce, Oscar Efraín"", ""Correo"": ""oramos@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 09:00 - 10:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A902(42)"", ""Vacantes"": 24, ""Matriculados"": 23, ""Docente"": ""Ramos Ponce, Oscar Efraín"", ""Correo"": ""oramos@utec.edu.pe""}]"
